date,precipitation,temp_mean,temp_highest,temp_lowest,PM10,PM2.5,humidity,sunshine_sum,sunshine_rate,wind_mean,wind_max,rental
2019-10-30,,11.2,17.7,5.0,25.0,12.0,60.3,9.6,89.7,1.6,3.8,76898
2019-10-31,,14.8,19.7,8.4,66.0,23.0,73.8,8.0,74.8,2.3,5.2,76860
2019-11-01,,14.9,20.5,11.4,100.0,36.0,57.9,9.5,88.8,1.8,3.9,77604
2019-11-02,,13.6,18.7,8.3,66.0,35.0,57.3,3.3,31.1,1.5,2.9,68223
2019-11-03,,14.7,22.1,9.4,53.0,33.0,57.8,7.8,73.6,2.1,4.7,67452
2019-11-04,,13.8,20.3,9.2,14.0,7.0,57.8,9.7,91.5,2.1,3.7,78874
2019-11-05,,12.4,18.4,8.4,32.0,20.0,65.1,8.0,76.2,1.6,3.8,78675
2019-11-06,,11.0,16.5,6.3,48.0,32.0,63.6,7.5,71.4,1.8,4.4,74812
2019-11-07,,9.2,13.6,5.0,44.0,24.0,42.8,9.5,91.3,2.7,5.3,68315
2019-11-08,,6.8,13.0,1.1,44.0,18.0,31.4,9.7,93.3,1.9,4.4,65110
2019-11-09,,9.5,17.2,3.5,41.0,22.0,41.4,9.7,93.3,1.6,4.2,60693
2019-11-10,11.8,10.0,15.3,6.2,39.0,26.0,59.6,3.3,32.0,2.1,3.8,40503
2019-11-11,1.1,11.2,15.1,7.9,23.0,14.0,71.6,7.2,69.9,2.4,4.8,58957
2019-11-12,,9.3,14.5,4.8,38.0,23.0,63.6,5.7,55.3,1.4,2.7,68210
2019-11-13,7.5,7.2,11.3,3.0,34.0,20.0,72.3,0.0,0.0,2.8,6.0,39198
2019-11-14,,1.3,5.0,-2.5,19.0,6.0,30.6,9.7,95.1,2.9,5.8,45095
2019-11-15,18.8,5.6,7.6,1.4,22.0,13.0,87.4,0.1,1.0,2.0,3.5,15069
2019-11-16,,6.8,12.7,3.8,31.0,21.0,81.3,5.6,54.9,1.6,3.0,45493
2019-11-17,21.1,8.3,10.5,5.6,26.0,16.0,79.4,0.0,0.0,3.1,6.4,11303
2019-11-18,14.7,4.6,12.7,0.4,71.0,12.0,59.8,8.0,79.2,3.9,7.0,37496
2019-11-19,0.0,0.2,4.0,-3.5,28.0,9.0,48.0,9.4,93.1,2.8,5.8,40356
2019-11-20,,0.5,6.3,-4.6,20.0,11.0,35.5,9.4,93.1,1.8,4.6,42026
2019-11-21,,4.2,9.0,-2.3,34.0,19.0,37.4,5.7,57.0,1.9,4.2,47091
2019-11-22,,9.7,17.3,3.0,40.0,21.0,34.1,9.0,90.0,2.1,4.8,56700
2019-11-23,,12.1,17.7,7.7,33.0,19.0,52.0,8.0,80.0,1.8,3.6,54283
2019-11-24,3.8,9.8,15.6,4.6,32.0,20.0,74.6,1.8,18.2,2.2,6.0,24304
2019-11-25,,1.9,6.0,-1.2,24.0,15.0,62.1,5.8,58.6,2.7,5.9,42677
2019-11-26,,6.6,13.7,1.2,25.0,17.0,64.0,7.9,79.8,2.0,4.5,52464
2019-11-27,,3.1,6.8,0.3,33.0,21.0,50.8,8.3,83.8,2.7,4.6,46248
2019-11-28,,3.5,10.4,-0.6,33.0,20.0,52.4,9.0,91.8,2.0,4.3,46983
2019-11-29,,1.5,6.9,-3.4,43.0,30.0,42.8,9.3,94.9,2.0,4.0,44689
2019-11-30,,4.1,9.3,-1.4,44.0,34.0,42.6,5.3,54.1,1.7,3.4,38366
2019-12-01,3.3,4.6,6.2,2.3,38.0,30.0,79.4,0.0,0.0,1.6,4.1, 9680 
2019-12-02,,-0.1,2.8,-3.2,21.0,15.0,48.0,8.8,89.8,3.1,6.2, 34397 
2019-12-03,0.6,0.5,4.2,-5.0,26.0,17.0,61.3,3.1,31.6,1.6,3.6, 33580 
2019-12-04,0.0,2.0,7.2,-2.0,27.0,18.0,41.6,8.7,89.7,1.8,4.4, 38576 
2019-12-05,,-4.4,-0.2,-8.5,19.0,13.0,31.9,9.2,94.8,3.2,6.0, 29277 
2019-12-06,,-5.9,-1.0,-10.6,29.0,20.0,34.5,9.3,95.9,1.7,3.8, 26723 
2019-12-07,0.1,-2.4,1.2,-5.5,45.0,36.0,65.0,1.1,11.3,1.7,3.1, 23013 
2019-12-08,,-0.9,4.9,-5.5,55.0,48.0,65.1,8.9,91.8,1.4,3.2, 22597 
2019-12-09,0.0,3.2,8.0,-1.3,62.0,54.0,56.8,1.4,14.4,2.5,3.9, 34140 
2019-12-10,1.7,8.1,10.8,6.0,97.0,80.0,82.3,2.0,20.6,1.2,3.5, 33275 
2019-12-11,0.2,6.3,9.8,0.1,79.0,60.0,62.0,5.2,54.2,3.4,7.2, 34049 
2019-12-12,,-0.7,3.4,-3.5,21.0,18.0,45.4,9.1,94.8,1.8,4.2, 33704 
2019-12-13,1.0,2.1,5.9,-3.7,28.0,20.0,53.6,3.4,35.4,2.0,4.3, 34258 
2019-12-14,0.0,2.7,6.4,-0.1,38.0,29.0,58.3,8.3,86.5,2.3,5.3, 27424 
2019-12-15,,5.3,11.0,0.4,34.0,28.0,52.5,7.3,76.0,2.0,3.6, 29692 
2019-12-16,,7.8,12.9,2.1,35.0,25.0,58.9,6.6,68.8,1.9,3.2, 41750 
2019-12-17,9.8,7.7,10.2,3.2,27.0,21.0,81.4,0.0,0.0,2.3,4.5, 25644 
2019-12-18,,0.8,5.2,-1.7,40.0,30.0,64.6,8.4,87.5,2.5,4.2, 34899 
2019-12-19,0.0,-0.8,3.1,-4.5,29.0,20.0,47.8,8.5,88.5,2.4,4.8, 32972 
2019-12-20,0.0,-1.1,2.0,-3.5,30.0,22.0,45.3,8.9,92.7,2.3,3.9, 32521 
2019-12-21,0.6,-1.2,1.5,-5.1,37.0,26.0,68.1,1.9,19.8,1.7,2.9, 20302 
2019-12-22,0.3,4.1,8.4,0.3,60.0,45.0,63.4,5.2,54.2,1.7,3.5, 24430 
2019-12-23,2.9,3.4,5.2,0.3,53.0,42.0,80.4,2.4,25.0,2.0,4.2, 29028 
2019-12-24,,0.8,6.5,-2.9,77.0,59.0,67.9,8.0,83.3,1.4,3.1, 33334 
2019-12-25,,2.0,6.6,-2.7,55.0,42.0,60.8,3.3,34.4,1.0,3.2, 22428 
2019-12-26,0.3,2.0,4.1,-2.4,50.0,35.0,59.0,1.3,13.5,2.4,5.2, 25007 
2019-12-27,,-1.7,2.6,-4.6,36.0,27.0,45.4,9.0,93.8,2.1,4.3, 29243 
2019-12-28,,1.1,6.1,-3.6,44.0,30.0,47.6,5.8,60.4,2.0,3.7, 26046 
2019-12-29,1.4,3.8,6.2,1.1,46.0,31.0,52.5,0.0,0.0,2.9,4.4, 18701 
2019-12-30,0.4,2.7,6.8,-5.7,40.0,29.0,70.3,0.0,0.0,2.9,7.4, 22952 
2019-12-31,0.0,-7.9,-4.5,-10.9,27.0,19.0,39.3,9.1,94.8,3.1,7.5, 18436 
2020-01-01,0.1,-2.2,0.3,-6.5,34.0,24.0,64.4,0.8,8.3,0.6,2.6, 16236 
2020-01-02,,1.0,3.8,-0.7,59.0,45.0,65.4,0.0,0.0,1.2,4.0, 28890 
2020-01-03,,-0.1,4.6,-3.4,66.0,48.0,56.9,8.8,90.7,1.7,3.5, 30809 
2020-01-04,,1.2,6.1,-2.8,56.0,41.0,50.8,7.9,81.4,1.9,4.5, 25709 
2020-01-05,,1.3,6.6,-3.2,53.0,39.0,45.6,7.1,73.2,1.1,2.9, 23206 
2020-01-06,1.8,3.1,4.6,0.6,41.0,31.0,65.4,0.0,0.0,3.1,5.4, 15381 
2020-01-07,46.3,6.3,7.7,4.2,10.0,8.0,95.0,0.0,0.0,4.0,6.3, 1920 
2020-01-08,11.6,2.4,8.9,-0.4,26.0,21.0,86.1,0.0,0.0,3.3,6.3, 21522 
2020-01-09,,-1.2,2.0,-3.1,53.0,45.0,65.3,8.7,89.7,2.3,4.3, 28711 
2020-01-10,,-0.6,4.2,-4.3,70.0,59.0,62.9,7.5,76.5,1.5,3.7, 29395 
2020-01-11,,-0.1,3.9,-2.6,54.0,44.0,60.9,8.1,82.7,1.9,4.8, 23246 
2020-01-12,,-1.0,2.8,-3.5,50.0,39.0,61.5,8.6,87.8,2.4,4.1, 19842 
2020-01-13,,-2.9,0.2,-4.7,27.0,20.0,51.0,8.1,82.7,2.3,4.9, 26786 
2020-01-14,,-2.3,2.6,-5.7,30.0,23.0,45.3,8.5,86.7,1.6,3.3, 28435 
2020-01-15,,-2.7,2.2,-6.4,37.0,27.0,44.8,9.2,92.9,1.9,4.5, 28391 
2020-01-16,,-1.7,3.2,-5.5,44.0,32.0,43.0,8.3,83.8,1.6,4.4, 29026 
2020-01-17,,-0.6,4.9,-4.8,58.0,40.0,43.9,7.6,76.8,1.5,3.8, 29626 
2020-01-18,,0.3,5.9,-4.1,64.0,44.0,48.1,9.1,91.9,1.8,4.2, 24635 
2020-01-19,0.6,1.9,5.3,-0.4,61.0,46.0,62.8,4.8,48.5,2.2,6.1, 17682 
2020-01-20,,0.7,5.5,-3.3,56.0,34.0,46.8,8.7,87.0,2.5,5.7, 28611 
2020-01-21,,-0.4,5.5,-5.6,42.0,27.0,36.9,9.2,92.0,1.4,3.5, 30618 
2020-01-22,,3.0,7.8,-0.1,43.0,30.0,36.0,3.7,37.0,1.7,3.2, 33011 
2020-01-23,,4.6,9.9,0.0,62.0,44.0,49.3,8.8,88.0,2.0,4.7, 34466 
2020-01-24,,2.8,7.4,-1.3,72.0,52.0,63.0,8.8,87.1,1.7,3.7, 19230 
2020-01-25,,4.3,8.8,0.6,50.0,38.0,63.1,3.6,35.6,1.5,3.9, 15233 
2020-01-26,,5.5,11.9,-0.2,28.0,20.0,56.3,7.3,72.3,2.7,6.1, 22685 
2020-01-27,0.1,5.9,7.5,4.8,11.0,6.0,48.1,0.0,0.0,4.6,7.0, 16836 
2020-01-28,0.0,6.8,9.9,4.3,13.0,7.0,49.4,0.0,0.0,2.6,5.4, 32098 
2020-01-29,,6.0,9.6,3.2,17.0,9.0,46.4,3.1,30.4,2.1,3.6, 37990 
2020-01-30,,5.2,10.4,1.4,18.0,12.0,47.0,5.5,53.4,1.8,3.0, 38079 
2020-01-31,0.0,3.9,8.9,1.4,25.0,17.0,59.6,6.1,59.2,2.3,4.4, 35857 
2020-02-01,,2.6,7.6,-1.2,68.0,53.0,66.6,5.3,51.5,1.7,4.7, 27151 
2020-02-02,,1.5,5.3,-2.1,74.0,58.0,52.3,4.8,46.6,1.8,4.7, 22384 
2020-02-03,0.0,-0.4,3.0,-2.9,26.0,18.0,43.6,9.6,92.3,3.1,5.7, 29681 
2020-02-04,1.7,-1.6,3.9,-6.0,25.0,18.0,50.3,6.4,61.5,2.8,6.2, 23006 
2020-02-05,,-8.3,-4.9,-11.0,23.0,13.0,37.3,9.7,92.4,3.3,5.5, 20311 
2020-02-06,,-6.4,0.4,-11.8,37.0,22.0,36.4,9.7,92.4,1.9,4.0, 22401 
2020-02-07,0.0,-1.7,2.2,-7.2,35.0,25.0,45.1,6.1,58.1,2.0,3.5, 26540 
2020-02-08,0.0,-0.1,3.7,-2.3,42.0,33.0,48.1,9.6,90.6,3.0,5.3, 22046 
2020-02-09,0.0,-0.5,4.1,-5.6,37.0,26.0,51.1,9.6,90.6,2.0,4.4, 21099 
2020-02-10,0.0,4.0,9.6,-0.7,50.0,35.0,49.4,9.7,91.5,1.7,4.2, 33956 
2020-02-11,,6.8,14.6,-0.5,55.0,36.0,37.0,7.6,71.0,1.6,3.6, 40563 
2020-02-12,6.7,7.4,8.2,6.5,49.0,34.0,73.4,0.0,0.0,2.2,5.0, 10698 
2020-02-13,,6.5,8.7,4.9,76.0,54.0,84.8,1.3,12.1,1.7,3.2, 34375 
2020-02-14,,8.1,14.7,3.2,86.0,62.0,70.3,8.7,80.6,1.2,3.0, 41229 
2020-02-15,2.0,9.8,15.6,6.2,65.0,49.0,63.0,5.0,46.3,2.7,5.0, 29837 
2020-02-16,13.4,-1.4,7.7,-4.3,28.0,19.0,81.1,1.6,14.8,4.0,6.6, 6798 
2020-02-17,1.0,-5.9,-3.9,-7.1,41.0,20.0,64.3,3.2,29.4,3.4,5.6, 13777 
2020-02-18,,-4.1,1.3,-8.3,24.0,17.0,44.0,10.1,92.7,2.3,4.1, 19773 
2020-02-19,,1.0,6.4,-4.4,33.0,24.0,56.8,7.4,67.3,1.5,3.2, 32721 
2020-02-20,,4.6,10.8,-0.6,60.0,45.0,62.6,9.4,85.5,1.7,3.3, 36027 
2020-02-21,4.2,6.7,10.9,2.1,79.0,62.0,66.3,1.1,10.0,2.2,5.3, 29779 
2020-02-22,3.1,4.0,7.9,0.0,,,62.0,5.9,53.2,4.0,8.2, 18290 
2020-02-23,,2.5,8.0,-2.5,,,48.6,10.2,91.9,2.0,4.2, 25159 
2020-02-24,,7.0,12.2,0.8,35.0,20.0,51.8,7.7,69.4,1.6,3.4, 36094 
2020-02-25,16.6,6.7,9.4,4.7,23.0,14.0,73.5,0.6,5.4,4.2,6.8, 15939 
2020-02-26,0.0,6.4,10.4,2.8,18.0,11.0,59.6,4.8,42.9,2.1,4.0, 35773 
2020-02-27,,6.1,12.5,1.3,13.0,8.0,54.0,10.4,92.0,2.0,4.4, 38526 
2020-02-28,3.9,4.5,5.9,3.6,25.0,18.0,79.4,0.0,0.0,1.4,4.2, 12644 
2020-02-29,0.5,7.7,13.0,4.5,24.0,17.0,68.6,9.5,84.1,1.7,4.2, 35697 
2020-03-01,0.2,5.8,10.1,3.2,45.0,32.0,71.8,0.2,1.8,2.0,4.7, 24431 
2020-03-02,0.0,3.4,7.6,0.0,39.0,30.0,55.3,10.0,87.7,2.7,4.9, 36641 
2020-03-03,,4.8,10.5,0.3,46.0,35.0,57.0,4.1,35.7,2.6,4.7, 39447 
2020-03-04,0.0,2.2,4.6,-1.3,47.0,37.0,53.4,6.6,57.4,3.7,6.8, 31269 
2020-03-05,,1.4,6.3,-2.8,37.0,30.0,47.5,10.9,94.8,2.5,4.1, 35851 
2020-03-06,,3.7,10.1,-2.5,39.0,27.0,46.8,10.6,91.4,1.6,3.6, 40897 
2020-03-07,,7.0,14.2,1.3,53.0,40.0,39.5,5.9,50.9,2.0,4.1, 42379 
2020-03-08,,9.3,16.9,2.3,52.0,40.0,43.8,10.7,91.5,1.6,4.6, 54245 
2020-03-09,,11.1,17.6,4.8,53.0,39.0,37.6,7.1,60.7,1.8,4.5, 53020 
2020-03-10,11.8,6.4,10.8,3.2,41.0,32.0,78.4,0.0,0.0,2.8,5.3, 10606 
2020-03-11,,3.8,8.3,0.0,32.0,15.0,41.8,11.2,94.9,3.3,5.5, 45245 
2020-03-12,,6.8,13.3,0.2,33.0,14.0,49.8,8.1,68.6,2.5,5.4, 50094 
2020-03-13,0.5,4.9,8.7,-0.1,30.0,13.0,41.0,9.7,81.5,3.3,5.4, 43554 
2020-03-14,,3.6,8.6,-2.7,35.0,19.0,48.1,10.0,84.0,3.0,6.8, 42569 
2020-03-15,,4.0,8.5,0.2,40.0,19.0,48.3,8.5,71.4,3.6,7.8, 33215 
2020-03-16,,3.6,9.1,-2.1,23.0,14.0,42.4,11.3,94.2,2.8,5.2, 42441 
2020-03-17,,6.6,12.3,3.1,46.0,22.0,65.8,4.2,35.0,2.1,5.2, 47241 
2020-03-18,,10.0,17.0,2.7,64.0,38.0,45.8,11.1,91.7,1.8,4.4, 62119 
2020-03-19,0.0,9.1,12.1,5.8,56.0,26.0,49.0,7.7,63.6,4.8,8.2, 24256 
2020-03-20,,8.8,14.0,3.1,38.0,10.0,39.6,11.0,90.9,3.1,6.6, 53839 
2020-03-21,,12.8,19.5,7.9,53.0,17.0,56.5,6.1,50.0,2.0,5.1, 63759 
2020-03-22,,11.0,16.5,6.1,41.0,17.0,37.5,11.6,95.1,3.0,5.6, 64436 
2020-03-23,,10.6,17.0,5.4,46.0,28.0,37.9,11.5,93.5,1.9,4.8, 63686 
2020-03-24,,11.4,17.9,5.3,55.0,35.0,35.0,11.5,93.5,1.8,4.0, 69998 
2020-03-25,,12.5,19.2,6.1,47.0,31.0,33.6,9.2,74.2,1.9,5.3, 73460 
2020-03-26,1.8,14.8,20.6,8.1,51.0,32.0,53.8,4.3,34.7,1.9,5.3, 47633 
2020-03-27,2.0,11.9,15.8,6.7,41.0,21.0,56.4,7.4,59.7,3.3,5.8, 60183 
2020-03-28,,7.7,12.8,4.5,29.0,8.0,17.9,9.1,72.8,3.2,5.5, 64677 
2020-03-29,,8.7,16.1,1.3,38.0,17.0,30.6,11.6,92.8,2.0,4.6, 68430 
2020-03-30,,10.2,16.9,4.3,51.0,28.0,38.4,11.7,93.6,1.8,4.1, 69293 
2020-03-31,,11.9,18.6,4.7,47.0,27.0,34.5,10.0,79.4,2.0,4.4, 74621 
2020-04-01,,11.3,17.4,6.0,64.0,30.0,35.6,8.6,68.3,3.7,7.3, 70258 
2020-04-02,,9.3,15.5,3.4,40.0,27.0,41.4,10.6,83.5,2.3,5.5, 72129 
2020-04-03,,10.0,16.3,5.3,55.0,32.0,53.8,10.7,84.3,2.7,5.7, 74856 
2020-04-04,,8.9,13.3,5.0,67.0,29.0,36.4,10.4,81.3,3.4,6.3, 66405 
2020-04-05,,7.2,13.7,1.9,43.0,23.0,29.5,12.1,94.5,2.8,5.4, 64111 
2020-04-06,,9.3,16.1,2.9,54.0,24.0,38.3,11.4,89.1,2.4,5.9, 68414 
2020-04-07,,10.6,16.8,6.0,55.0,26.0,56.6,9.0,69.8,2.5,5.1, 73685 
2020-04-08,,9.4,14.2,5.2,40.0,20.0,25.5,12.3,95.3,3.5,5.9, 72863 
2020-04-09,,8.9,14.7,4.3,44.0,25.0,44.6,11.8,91.5,2.8,5.7, 73382 
2020-04-10,,10.7,16.8,5.8,40.0,25.0,52.6,9.2,70.8,2.4,4.1, 75021 
2020-04-11,,9.9,16.0,6.2,38.0,23.0,63.8,8.8,67.7,2.5,4.9, 75637 
2020-04-12,,9.9,15.6,4.4,31.0,21.0,58.6,8.3,63.4,3.8,7.4, 63335 
2020-04-13,,12.4,20.4,4.3,20.0,12.0,39.4,12.2,93.1,3.1,5.5, 77604 
2020-04-14,,13.0,19.6,7.6,49.0,29.0,46.8,12.1,92.4,2.4,5.3, 83798 
2020-04-15,,13.2,20.2,7.2,60.0,38.0,39.8,10.0,75.8,2.2,5.6, 89789 
2020-04-16,,16.0,23.8,8.9,50.0,30.0,39.9,10.6,80.3,2.3,4.5, 83970 
2020-04-17,6.5,12.5,15.4,10.4,40.0,21.0,77.8,0.3,2.3,2.4,4.8, 35656 
2020-04-18,,13.5,19.6,8.5,26.0,13.0,67.9,10.4,78.2,2.6,4.8, 92829 
2020-04-19,10.3,12.3,15.5,9.5,25.0,16.0,75.8,0.3,2.3,2.7,5.2, 29375 
2020-04-20,0.1,10.0,13.1,7.6,14.0,9.0,73.0,1.3,9.7,3.3,6.8, 56129 
2020-04-21,,7.4,10.4,4.8,32.0,11.0,49.0,10.1,75.4,4.4,8.9, 58746 
2020-04-22,0.0,6.0,8.3,4.1,77.0,11.0,46.8,5.3,39.6,4.0,6.4, 51337 
2020-04-23,,7.9,12.8,2.9,41.0,13.0,47.8,11.8,87.4,3.7,7.9, 64765 
2020-04-24,,9.9,14.3,4.1,37.0,13.0,55.6,12.0,88.9,3.9,8.2, 72883 
2020-04-25,,13.1,17.1,9.9,55.0,22.0,54.4,8.5,62.5,3.9,7.8, 78419 
2020-04-26,,12.3,19.0,6.8,28.0,14.0,43.1,12.5,91.9,3.2,6.5, 82600 
2020-04-27,,12.9,18.3,8.7,31.0,17.0,49.8,9.7,71.3,2.8,5.5, 77149 
2020-04-28,,13.9,19.9,7.8,34.0,19.0,50.0,12.6,92.0,3.0,5.5, 86541 
2020-04-29,,14.9,21.0,9.3,44.0,25.0,48.6,12.2,89.1,2.6,5.2, 88827 
2020-04-30,,17.1,23.4,9.3,35.0,18.0,57.1,8.2,59.9,2.7,5.9, 96877 
2020-05-01,,20.2,26.2,16.4,52.0,31.0,73.6,6.1,44.2,2.7,5.5, 93249 
2020-05-02,0.0,20.3,23.9,18.0,48.0,28.0,79.6,0.2,1.4,2.3,4.6, 88508 
2020-05-03,0.0,21.8,27.4,17.0,28.0,17.0,68.8,5.9,42.8,2.0,3.9, 89287 
2020-05-04,,20.2,25.3,14.8,32.0,17.0,63.9,10.1,72.7,2.7,4.6, 93579 
2020-05-05,,16.0,19.3,13.1,33.0,17.0,67.9,3.3,23.7,1.9,5.3, 88219 
2020-05-06,,19.4,27.6,11.1,30.0,15.0,50.0,12.8,92.1,2.1,4.4, 88561 
2020-05-07,,20.7,26.5,14.9,24.0,12.0,32.5,8.7,62.1,2.5,4.3, 90645 
2020-05-08,2.3,19.9,27.3,14.3,25.0,12.0,32.8,7.5,53.6,2.4,4.5, 63474 
2020-05-09,24.4,14.2,16.8,12.7,14.0,7.0,94.4,0.0,0.0,3.6,5.9, 7600 
2020-05-10,1.3,14.4,16.6,12.8,27.0,18.0,88.6,0.4,2.8,2.5,4.1, 65932 
2020-05-11,3.4,16.5,22.0,12.4,97.0,24.0,61.0,7.2,51.1,3.0,5.6, 76042 
2020-05-12,0.7,14.3,18.9,10.5,39.0,12.0,69.4,5.0,35.5,2.9,5.4, 78200 
2020-05-13,,16.1,21.8,10.2,33.0,13.0,47.3,13.0,92.2,2.8,6.5, 89183 
2020-05-14,,19.3,25.4,12.4,37.0,14.0,35.4,6.6,46.5,2.0,4.3, 89149 
2020-05-15,12.0,16.1,20.2,14.1,38.0,12.0,81.4,0.0,0.0,3.0,5.3, 13782 
2020-05-16,2.5,16.7,20.3,15.0,25.0,13.0,90.3,0.6,4.2,1.6,3.3, 64549 
2020-05-17,0.0,19.1,24.9,14.6,40.0,26.0,80.1,3.9,27.3,1.7,4.3, 89449 
2020-05-18,29.8,19.1,26.8,13.2,41.0,25.0,79.4,3.2,22.4,2.4,7.2, 36761 
2020-05-19,19.0,13.0,17.1,10.1,18.0,8.0,73.6,3.0,21.0,3.2,7.2, 55556 
2020-05-20,0.0,14.4,20.1,9.2,8.0,4.0,60.4,4.5,31.5,1.9,3.0, 88257 
2020-05-21,,17.4,22.9,10.9,20.0,11.0,56.1,9.4,65.3,2.1,3.3, 93930 
2020-05-22,0.0,18.5,22.7,14.8,42.0,28.0,68.5,0.7,4.9,1.9,4.9, 89317 
2020-05-23,0.0,20.1,25.0,16.6,44.0,30.0,66.1,6.8,47.2,2.2,4.7, 101256 
2020-05-24,14.5,17.1,20.2,14.3,25.0,17.0,84.8,1.1,7.6,2.9,6.5, 80357 
2020-05-25,,16.6,21.3,13.7,34.0,23.0,81.0,2.5,17.2,2.1,3.8, 92531 
2020-05-26,1.5,16.2,22.9,12.7,39.0,24.0,81.9,4.8,33.1,2.1,5.4, 68498 
2020-05-27,,17.4,23.9,11.8,22.0,14.0,68.5,13.2,91.0,2.6,5.9, 101949 
2020-05-28,0.0,18.7,23.4,14.2,30.0,20.0,62.8,8.4,57.9,1.9,3.9, 99792 
2020-05-29,,20.7,27.6,14.6,33.0,21.0,65.6,12.7,87.6,2.0,4.1, 103999 
2020-05-30,,22.6,30.0,16.5,37.0,25.0,57.3,11.3,77.4,1.9,4.3, 105172 
2020-05-31,1.0,21.2,28.0,17.6,40.0,29.0,63.0,5.0,34.2,2.3,5.7, 93547 
2020-06-01,0.4,19.7,24.5,16.6,18.0,10.0,64.3,11.5,78.8,3.4,6.2, 99930 
